gene,log2fc_late_minus_early,pval,qval,significant
SENP8,-0.30193050799321774,4.38550984827461e-11,1.5897871882708942e-08,True
TSHZ1,-0.4417376059313316,4.4810653570298834e-11,1.595419305151104e-08,True
RAPGEF2,-0.4592533587135801,4.587617931038992e-11,1.5956655785273314e-08,True
KCNN3,-0.6042331925129272,4.641819819168684e-11,1.5956655785273314e-08,True
GARNL3,-0.2891981761192164,4.86496210737899e-11,1.6440273643546154e-08,True
EDA,-0.4485756507154528,5.019514052893865e-11,1.6679845197766313e-08,True
HOMEZ,-0.33640769322878095,5.395555044786008e-11,1.6907517440774776e-08,True
HMGCLL1,-0.2787522129436908,5.3426020023814504e-11,1.6907517440774776e-08,True
IMPA2,-0.651190465774186,5.4272299940294194e-11,1.6907517440774776e-08,True
PTPRB,-0.6883151183534881,5.301630135025887e-11,1.6907517440774776e-08,True
MCF2L,-0.516819843440111,5.665099733826603e-11,1.73770397681592e-08,True
ILVBL,-0.31954615425789523,6.342167738850356e-11,1.9159112178363393e-08,True
UBE2C,0.7401089607280484,6.696744488043507e-11,1.9928312179494244e-08,True
BAG1,-0.36514575288740225,7.043323307373657e-11,2.0431242192559673e-08,True
SLC25A4,-0.4448000801534411,7.070697719363113e-11,2.0431242192559673e-08,True
CRY2,-0.5039803990775145,7.407417141834713e-11,2.109844042484293e-08,True
CMTM8,-0.37405752828256533,8.034795704722827e-11,2.2563064332501932e-08,True
HLF,-0.7073778881517945,8.416322152986144e-11,2.3306198761977466e-08,True
FAM122A,-0.3472524665491128,8.798531130029966e-11,2.403083748911472e-08,True
CDS2,-0.3482151174397359,9.412967919603782e-11,2.5361588429873e-08,True
BDH2,-0.4231294546236555,9.782696582824974e-11,2.600632059578191e-08,True
IGF1R,-0.48595166696390635,1.0011309248607324e-10,2.6263879447201686e-08,True
TMEM8B,-0.36887209095289464,1.0424003443365828e-10,2.6991400084912712e-08,True
STN1,-0.25061007365014953,1.112770336974284e-10,2.8444121767427274e-08,True
ITGA6,-0.6239420618462148,1.1365167922295485e-10,2.868338202971233e-08,True
ZNF658,-0.27324082505428704,1.156308750672329e-10,2.8818104838631122e-08,True
CIPC,-0.4470319333545101,1.1946287488126094e-10,2.9405565424476307e-08,True
RAPGEF4,-0.5401909793173623,1.2556417348548396e-10,3.053046940187292e-08,True
AGAP1,-0.3957067533274792,1.3071332923800957e-10,3.1312661136175176e-08,True
THTPA,-0.38221899941976645,1.3349252344980082e-10,3.1312661136175176e-08,True
CRAT,-0.36311330356355587,1.3349263700345522e-10,3.1312661136175176e-08,True
ZNF330,-0.2845893294106565,1.3816526659328908e-10,3.2031849829499974e-08,True
ACSS3,-0.5762020014296958,1.451979763430932e-10,3.3275370716420596e-08,True
PLA2G2A,0.5711472394756572,1.471992858521498e-10,3.33506745604564e-08,True
BCL2L2,-0.39517761328365353,1.5258011135684178e-10,3.418137371047991e-08,True
EMCN,-0.7243421480445331,1.668663531882884e-10,3.696645944297883e-08,True
SLC27A2,-0.9776287726922259,1.7432604016013242e-10,3.8194643832007914e-08,True
C1R,0.8431252266444176,1.7699611935325076e-10,3.83581372572295e-08,True
CASKIN2,-0.48757341901660833,1.8524898134528437e-10,3.9714991290992255e-08,True
DAB2IP,-0.40093047078587674,2.013663226781603e-10,4.2711082356991066e-08,True
SLC38A5,0.8903006792017767,2.1434515912247083e-10,4.4985408237724455e-08,True
PPP1R13B,-0.3968954028576186,2.2051196827886256e-10,4.5797579411916264e-08,True
IL17RD,-0.5929475014825827,2.24294476807346e-10,4.6102920397782104e-08,True
TRMO,-0.2749115151992534,2.4417945352729775e-10,4.936182791817512e-08,True
DLX4,0.3626249720443979,2.4510086086364415e-10,4.936182791817512e-08,True
SPATA6,-0.36395198411632146,2.574102858663722e-10,5.132246279603729e-08,True
PIK3R3,-0.5182723365302486,2.838650099570089e-10,5.603663929230539e-08,True
UNC119B,-0.4754409211779036,2.9584026089005234e-10,5.7828069819861406e-08,True
WDR20,-0.2803469670640286,3.0371575037238865e-10,5.8324158499903656e-08,True
PPP2R2C,0.39964950539997246,3.0656964641198824e-10,5.8324158499903656e-08,True
ENPP5,-0.6571397730244897,3.0715400955411196e-10,5.8324158499903656e-08,True
PLEKHF2,-0.377665399594175,3.141436451601571e-10,5.842992826955068e-08,True
PLEKHS1,0.18674620020090743,3.146076621439332e-10,5.842992826955068e-08,True
CXCL13,1.0776219146975916,3.165027712464376e-10,5.842992826955068e-08,True
ZNF304,-0.36572303275501516,3.2859276156964867e-10,5.9558931637960505e-08,True
PDE2A,-0.6144478290876703,3.2675150814031387e-10,5.9558931637960505e-08,True
PTPRH,0.5088975819120716,3.547804627049368e-10,6.32772227095424e-08,True
RCHY1,-0.32230812677449094,3.5545435567603317e-10,6.32772227095424e-08,True
ZNF416,-0.3211597927873653,3.6351584255440583e-10,6.413963600751985e-08,True
RAMP3,-0.5754642189685608,3.7314594865434087e-10,6.526126249359867e-08,True
DMRTA1,-0.5148488072821493,3.8231061794106667e-10,6.628268783051293e-08,True
SAA2,0.8668839793537038,3.9269842820401463e-10,6.749673501320383e-08,True
LGALSL,-0.41678288704295685,4.0055760857337174e-10,6.82591247840674e-08,True
TMEM220,-0.4829649942850742,4.065740809451817e-10,6.869723750750028e-08,True
SLC39A8,-0.5193000084122881,4.3314321605870724e-10,7.257150791410509e-08,True
CDC14B,-0.4060483608431409,4.3800427973408747e-10,7.277441107781863e-08,True
CRACDL,-0.4920554890967841,4.545963557336457e-10,7.490695983981345e-08,True
CDKL2,-0.46612453430053913,4.691813588871666e-10,7.662008848231617e-08,True
CACNA1D,-0.3798992696001755,4.726788485968949e-10,7.662008848231617e-08,True
OCIAD1,-0.25100812908019954,4.932891057119733e-10,7.926740520303301e-08,True
GPR108,-0.27191363907644117,4.969618642982809e-10,7.926740520303301e-08,True
ZNF112,-0.30735994062361405,5.109730810627264e-10,8.051434130343938e-08,True
PRAME,1.0476273099760298,5.128559206307956e-10,8.051434130343938e-08,True
GNE,-0.40487480763873673,5.273205281260477e-10,8.21384116388839e-08,True
HIBCH,-0.46348219880930097,5.431711415323161e-10,8.395152108427379e-08,True
MTHFS,-0.2551223253881423,5.48215199442881e-10,8.407934343455508e-08,True
EXOC3L2,-0.5459225564713108,5.678223147820469e-10,8.642168940553015e-08,True
C1S,0.8545114520299535,6.00175223977961e-10,9.06537395126711e-08,True
FZD9,-0.17550304350138501,6.227244921261593e-10,9.231099840097217e-08,True
ZNF671,-0.41652233853072174,6.227358066232542e-10,9.231099840097217e-08,True
RBP7,-0.6994305078918899,6.250368534522641e-10,9.231099840097217e-08,True
ATP11A,-0.5998033938976342,6.437463039231969e-10,9.43751015266228e-08,True
OTUD1,-0.35574004966969763,6.605644351756088e-10,9.442092081695688e-08,True
METTL14,-0.31794266920465164,6.630017511472547e-10,9.442092081695688e-08,True
TRIP4,-0.25912111036447083,6.605644351756088e-10,9.442092081695688e-08,True
AQP1,-0.6890012587100411,6.533048188048657e-10,9.442092081695688e-08,True
ZNF555,-0.26240512505684044,6.703648767342851e-10,9.447228887715008e-08,True
SEMA3G,-0.7581935092403644,6.728390520892423e-10,9.447228887715008e-08,True
SH3BGRL3,0.4127632820337528,7.058037895885097e-10,9.840780389381613e-08,True
SCN4B,-0.7118125696729836,7.349232728319447e-10,1.0105448423257458e-07,True
PTPRG,-0.513138880948425,7.32227769537425e-10,1.0105448423257458e-07,True
ADH5,-0.3402855546287782,7.512972024277006e-10,1.0259838097262667e-07,True
XPA,-0.2769695120800222,8.174251217656406e-10,1.1035397111546479e-07,True
PITX1,0.5102823302523631,8.191587784676893e-10,1.1035397111546479e-07,True
STK32B,-0.5919608682740103,8.541464795289503e-10,1.142951175090484e-07,True
ABCG2,-0.6461871359662581,8.795160703126914e-10,1.1690527606596294e-07,True
F2RL3,-0.8086343006750165,8.990233611969002e-10,1.1792593208157843e-07,True
PLA2G12A,-0.3268859221875422,8.990240584010394e-10,1.1792593208157843e-07,True
ZNF426,-0.3801794535462113,9.072749506764316e-10,1.182303788665797e-07,True
HYAL1,-0.5298432863498199,9.358897563137797e-10,1.2038561265409123e-07,True
PAIP2B,-0.6227325569581459,9.307770468346272e-10,1.2038561265409123e-07,True
SPATA7,-0.2903166458669131,9.849489313948815e-10,1.2363539939421774e-07,True
PINK1,-0.4614076024059077,9.831536816380334e-10,1.2363539939421774e-07,True
CCDC85A,-0.4343927967420216,9.90345474497685e-10,1.2363539939421774e-07,True
PRDX2,-0.4261987908469731,9.921588877056293e-10,1.2363539939421774e-07,True
TIMP3,-0.6346163513678338,9.885474998258616e-10,1.2363539939421774e-07,True
GATB,-0.2280409062483768,1.0671474546649492e-09,1.321539500068929e-07,True
MYL3,-0.7226335164721926,1.1107182119250945e-09,1.3670061548989218e-07,True
TBC1D14,-0.5776310258896435,1.1228990894313807e-09,1.3735191438701147e-07,True
HSPA1L,-0.26959146689271885,1.135210172063821e-09,1.3801110006468576e-07,True
NR3C2,-0.6359611428935645,1.1644509067605688e-09,1.3819537011304893e-07,True
XCL1,0.5138399144968235,1.1602230531496843e-09,1.3819537011304893e-07,True
FRMD3,-0.5858510323815809,1.1644509067605688e-09,1.3819537011304893e-07,True
NDRG2,-0.5321196700232518,1.1644509067605688e-09,1.3819537011304893e-07,True
FUT1,-0.433015434701542,1.1836334239531358e-09,1.3957737712774604e-07,True
WDR72,-0.8734567332246788,1.190097006305388e-09,1.3957737712774604e-07,True
LRP5,-0.46596391333022336,1.2340691815001757e-09,1.4281360648748792e-07,True
C1orf50,-0.24723004597843845,1.2749935778299152e-09,1.4281360648748792e-07,True
ZNF583,-0.28156366972590163,1.225148958734516e-09,1.4281360648748792e-07,True
S100A11,0.3949830150345903,1.2612085333616822e-09,1.4281360648748792e-07,True
SEC24B,-0.3300146893827458,1.2703836129504993e-09,1.4281360648748792e-07,True
CCND1,-0.6059359247765315,1.2475669176442136e-09,1.4281360648748792e-07,True
AUH,-0.44955228001431013,1.2703836129504993e-09,1.4281360648748792e-07,True
VIPR1,-0.34168414523637725,1.2475602576999636e-09,1.4281360648748792e-07,True
APOLD1,-0.7971274599710219,1.3077389810641456e-09,1.4352105639683578e-07,True
CD300LG,-0.445934236680539,1.3101029323013396e-09,1.4352105639683578e-07,True
C4orf3,-0.3358073849614014,1.2889293852256192e-09,1.4352105639683578e-07,True
SYN3,-0.1708326585047033,1.3006314705104652e-09,1.4352105639683578e-07,True
SLN,0.5208786679675682,1.3286391205454337e-09,1.4475632123188446e-07,True
LAMTOR3,-0.2641956362126505,1.3364560410595852e-09,1.4481663340568483e-07,True
ATP8A1,-0.47261224912400923,1.3806875227294816e-09,1.485369564835291e-07,True
FAM53B,-0.31781380043333396,1.3856893322267236e-09,1.485369564835291e-07,True
NFE2L3,0.49922420580216054,1.4058737803061072e-09,1.498947135387335e-07,True
FAM47E,-0.2257117951355999,1.4237560128665647e-09,1.509938690666679e-07,True
METTL7A,-0.5395163304878503,1.4366888155011674e-09,1.5103799801768144e-07,True
KBTBD3,-0.31906676784781274,1.4418882570963057e-09,1.5103799801768144e-07,True
OR4C6,0.07970389429143576,1.4468982656925047e-09,1.5103799801768144e-07,True
TOB1,-0.4187018742725872,1.478801367160494e-09,1.5276860962925352e-07,True
ITPKA,0.7688770662284954,1.4761288732501164e-09,1.5276860962925352e-07,True
ZNF329,-0.34630231323711946,1.5084479846462685e-09,1.5502802019524382e-07,True
ZIK1,-0.39005711499924245,1.524862823358308e-09,1.559113588313741e-07,True
SLC22A23,-0.38328864664548457,1.5808460149351806e-09,1.60810754315192e-07,True
DSG2,-0.6943778553129283,1.6536484880210341e-09,1.6736265763534712e-07,True
SLCO2A1,-0.7194288632292611,1.695833655444315e-09,1.7076531021337755e-07,True
CPLANE2,-0.37515901914296323,1.732824235649854e-09,1.7361331462505924e-07,True
MYLIP,-0.3694256408169103,1.7897918806132946e-09,1.7842435257833934e-07,True
JPT1,0.3787615596115632,1.902415371640755e-09,1.887082471630516e-07,True
ENAM,-0.6728413168975058,1.9298948864525713e-09,1.8954800121227276e-07,True
CDCA3,0.41143108354643143,1.9264394517953277e-09,1.8954800121227276e-07,True
