,mean_weight,std_weight,folds_in_top50,abs_mean
INTS6L,0.0007206397692968632,0.0009128528749050719,0,0.0007206397692968632
PSMB5,-0.0007204959701856046,0.0003687574013224231,0,0.0007204959701856046
FAM81B,0.0007202911937072246,0.0009487804598698386,0,0.0007202911937072246
IFI27L2,-0.0007197301039155068,0.0015847020800978048,0,0.0007197301039155068
TATDN1,-0.000719697615233198,0.0005870666481048295,0,0.000719697615233198
PRSS27,-0.0007195125449586724,0.0007923339737783226,0,0.0007195125449586724
PRG3,-0.000719486221302016,0.00031031951818895364,0,0.000719486221302016
TP53BP2,-0.0007194554613180855,0.00048323712374240144,0,0.0007194554613180855
PPT2,-0.00071943760299189,0.000697759276166168,0,0.00071943760299189
IMP4,0.0007193464554651468,0.0005234334907814396,0,0.0007193464554651468
CCNF,0.0007192091262792106,0.0007972499446533227,0,0.0007192091262792106
CCR4,0.0007191605781640683,0.00022539339860212987,0,0.0007191605781640683
MRPS25,-0.0007190915390923357,0.000618719106455977,0,0.0007190915390923357
ZDHHC7,-0.0007190112779736742,0.00033924292837913406,0,0.0007190112779736742
DOCK4,-0.0007187228280317832,0.0005086696730853216,0,0.0007187228280317832
KLRF1,0.0007186010168891611,0.0006815370242375054,0,0.0007186010168891611
C6orf52,-0.0007184779660426992,0.0007864873862877083,0,0.0007184779660426992
CTDSP1,0.0007184628325800736,0.0003811591811309191,0,0.0007184628325800736
MLLT11,-0.0007184506033366411,0.0013034388901898182,0,0.0007184506033366411
IFITM2,0.0007182133322964034,0.0005238284191291561,0,0.0007182133322964034
CROCC2,0.0007179307564759177,0.001086595660958769,0,0.0007179307564759177
POP1,0.0007179103456945104,0.001173529625133103,0,0.0007179103456945104
AL451007.3,-0.0007177894088569794,0.0011465051734381446,0,0.0007177894088569794
ASIC3,0.0007176944192502307,0.0006642071744944612,0,0.0007176944192502307
SFTA3,-0.0007176112322094463,0.0005735096814730911,0,0.0007176112322094463
OR5M11,-0.0007174817062271169,0.0005720242420629977,0,0.0007174817062271169
PPIG,0.0007173889285527104,0.00017888476984837383,0,0.0007173889285527104
SLC16A3,0.0007173715725798428,0.0005572474025813113,0,0.0007173715725798428
PLRG1,-0.0007171377212971761,0.0004417984656934844,0,0.0007171377212971761
ITGB1BP1,0.0007169151248798177,0.0007720509586098329,0,0.0007169151248798177
ZNF490,0.0007167781183360493,0.00029248589612927136,0,0.0007167781183360493
SSNA1,-0.0007167558130374236,0.000685006200837078,0,0.0007167558130374236
NCBP2L,-0.0007166696670113696,0.0006993009913579717,0,0.0007166696670113696
TSEN54,-0.0007164598744125287,0.0008025612855356309,0,0.0007164598744125287
OR1Q1,0.0007163576976339666,0.0016067534713968456,0,0.0007163576976339666
MGA,0.0007162941532960045,0.00030766873178401894,0,0.0007162941532960045
HNRNPK,0.0007162700963121582,0.00020852531781982315,0,0.0007162700963121582
FAM207A,-0.0007161537174722587,0.0005577731196940207,0,0.0007161537174722587
FOXL2NB,-0.0007160732631408954,0.0005724304829591648,0,0.0007160732631408954
WDR97,0.0007159879365392218,0.0008655665861839382,0,0.0007159879365392218
PYY,-0.0007159497658483573,0.0006923217063831044,0,0.0007159497658483573
LBH,-0.0007159350702080076,0.0005435545132611225,0,0.0007159350702080076
ORM1,0.0007156424745036789,0.0006247554034907331,0,0.0007156424745036789
ANGPT4,-0.0007156272080575064,0.0005529332074950328,0,0.0007156272080575064
RPS15,0.0007154954526407695,0.0007308863511646994,0,0.0007154954526407695
SLIT1,-0.0007153623100815849,0.0008300188033934009,0,0.0007153623100815849
GNAQ,0.0007153577984919765,0.00021421173908111452,0,0.0007153577984919765
MT1HL1,0.0007152546544061,0.0010371247146419792,0,0.0007152546544061
MAGEA9B,0.0007150139164509012,0.0014168521978527285,0,0.0007150139164509012
RIOX1,0.0007149695585561441,0.0008403586418487604,0,0.0007149695585561441
IRAG1,0.0007149680538830465,0.0006950315965138358,0,0.0007149680538830465
ODF3B,0.0007148660346936358,0.0004559724137342261,0,0.0007148660346936358
LRPPRC,-0.0007147837305862229,0.0007398611622806535,0,0.0007147837305862229
DRC3,-0.0007144723277373863,0.00044683135107099093,0,0.0007144723277373863
RBPJL,0.0007143992478788057,0.0006686792565880337,0,0.0007143992478788057
PAQR6,0.0007143716248772316,0.0005050756406922487,0,0.0007143716248772316
NXNL1,-0.0007143104805527586,0.0009566146750392765,0,0.0007143104805527586
CRCT1,-0.0007142564947821534,0.0017719156398287126,0,0.0007142564947821534
SNRPA1,0.0007142213320334862,0.000586233641175799,0,0.0007142213320334862
TIFAB,0.0007141966300536614,0.000950084175169722,0,0.0007141966300536614
POU3F4,0.0007140801786155,0.0007879860135829499,0,0.0007140801786155
PLAAT2,0.0007138588386855655,0.0011340590957524108,0,0.0007138588386855655
KPNA7,0.0007135855840958263,0.0008969912416914243,0,0.0007135855840958263
ACTR1A,0.0007133846984899797,0.000488396847475292,0,0.0007133846984899797
CLEC18A,-0.000713294913755753,0.000982850556202931,0,0.000713294913755753
TAS2R20,0.0007132448836640974,0.0006688349404185092,0,0.0007132448836640974
AC008575.1,0.0007130981036279262,0.0014194538567805642,0,0.0007130981036279262
DNAJC5B,-0.0007130302145087431,0.0005551473135506867,0,0.0007130302145087431
STK31,-0.0007129950251198799,0.0011859820060335564,0,0.0007129950251198799
NCR3,0.0007128842348963643,0.0007161892139738204,0,0.0007128842348963643
KDELR2,0.0007127776515927632,0.0014593220925544323,0,0.0007127776515927632
BMS1,-0.0007127539900875846,0.000417556543967476,0,0.0007127539900875846
GPRC5D,0.000712625320977902,0.0007725951429238642,0,0.000712625320977902
FRMPD1,0.0007124129433558558,0.0008358321412536441,0,0.0007124129433558558
TOX4,-0.0007123725840057306,0.0003725772613516445,0,0.0007123725840057306
GSDME,0.0007123088728301779,0.0004541943930176639,0,0.0007123088728301779
RSKR,0.0007121296209255327,0.0004959138263938005,0,0.0007121296209255327
ARHGEF26,0.0007120330390352315,0.0005233070809135286,0,0.0007120330390352315
AKR1E2,0.0007119968945786098,0.0018134821607553252,0,0.0007119968945786098
SNAI1,0.0007119732683856462,0.0005958456566242287,0,0.0007119732683856462
HOGA1,-0.0007117972927804898,0.0006765019659528843,0,0.0007117972927804898
TFDP1,-0.0007117663549257934,0.0006991692467204512,0,0.0007117663549257934
EIF4E2,0.0007111807932041169,0.0006003367454652803,0,0.0007111807932041169
OMP,-0.0007110889524543868,0.0012790518969070868,0,0.0007110889524543868
EDC4,0.0007108865027392561,0.0003864384730210352,0,0.0007108865027392561
NUBPL,-0.000710866382858465,0.0005433155478163542,0,0.000710866382858465
KIFC2,0.0007108602215866058,0.0008508591816954534,0,0.0007108602215866058
FDX1,0.0007108179297059477,0.0003034007653666766,0,0.0007108179297059477
TARS3,-0.0007107299424713557,0.0004848241408758225,0,0.0007107299424713557
PAIP2B,-0.0007104705339454595,0.0005546267174583683,0,0.0007104705339454595
DNAJC27,-0.0007104227102439099,0.0006384195023837892,0,0.0007104227102439099
SMARCA5,-0.0007102486985771177,0.0005858255370544144,0,0.0007102486985771177
TFAP2C,0.0007101266589172532,0.0002580654815980149,0,0.0007101266589172532
PKP3,-0.0007100908187756392,0.0010511044354754586,0,0.0007100908187756392
IMPA2,-0.0007099821589195277,0.0006793256002470562,0,0.0007099821589195277
MZB1,0.000709981822182948,0.0009434073668145108,0,0.000709981822182948
HSFX1,-0.0007099509503534801,0.00031653512141322036,0,0.0007099509503534801
CFH,-0.0007099421699673695,0.00045768061242947933,0,0.0007099421699673695
PRPF18,-0.0007099371560262045,0.0010959127648531594,0,0.0007099371560262045
SMOC2,0.0007098648497738686,0.0006290982258933231,0,0.0007098648497738686
KRTAP15-1,0.0007097848376487432,0.0011328680477194896,0,0.0007097848376487432
DMD,0.0007097797966725348,0.0005306521030047727,0,0.0007097797966725348
PNMA8C,-0.0007097699801250244,0.0011550935457879166,0,0.0007097699801250244
TRADD,0.0007096246658254683,0.0007267548487319245,0,0.0007096246658254683
RESP18,-0.0007094716557653525,0.0013524707824638482,0,0.0007094716557653525
ZNF654,0.0007093549437065356,0.0006599721437353684,0,0.0007093549437065356
ACSM4,0.0007093199938090758,0.0019917386871758052,0,0.0007093199938090758
DAND5,-0.0007092015097419956,0.0008760457365537544,0,0.0007092015097419956
GFI1,0.0007088500896930757,0.0005776255495977536,0,0.0007088500896930757
DCUN1D2,-0.0007087317356446163,0.0004791914389372917,0,0.0007087317356446163
PDE6G,0.000708718347200022,0.0009109436614948551,0,0.000708718347200022
LRRC18,-0.0007085820732556527,0.001254831437742225,0,0.0007085820732556527
TESK2,0.0007084391418867803,0.0004797457595319101,0,0.0007084391418867803
XRCC1,0.0007082522650203397,0.000668241295164573,0,0.0007082522650203397
CARD16,0.0007081710317517516,0.0007227855032075708,0,0.0007081710317517516
RNF113B,0.0007080525445929039,0.0009902074273378573,0,0.0007080525445929039
CNNM4,-0.000708038627376103,0.0006710471772083094,0,0.000708038627376103
TSPAN16,-0.0007079924942037244,0.0007975715485815002,0,0.0007079924942037244
SMIM22,0.0007077323058685465,0.0007265895255510923,0,0.0007077323058685465
SPTY2D1,-0.0007076892339637857,0.00054467747455943,0,0.0007076892339637857
CD274,0.0007075506884579514,0.002293601294467384,0,0.0007075506884579514
UCHL5,-0.0007074998408216173,0.0003950086094555738,0,0.0007074998408216173
PSMD1,0.0007074099572218064,0.0002334219437292093,0,0.0007074099572218064
HIVEP3,0.000707385171530614,0.0006609075063064438,0,0.000707385171530614
OR4S2,-0.0007071866638940677,0.0019915889434638256,0,0.0007071866638940677
COG4,0.0007070397070729243,0.0008433618222697552,0,0.0007070397070729243
AL049629.2,-0.0007069917913855268,0.0008128824319103347,0,0.0007069917913855268
SSH3,0.00070691140875808,0.0006536195666203971,0,0.00070691140875808
ARL5C,-0.0007067672656486201,0.0011471842134957388,0,0.0007067672656486201
POTEE,-0.0007066677442799571,0.000780761766836897,0,0.0007066677442799571
OBI1,0.0007065285587781828,0.0007219326426393259,0,0.0007065285587781828
CHFR,0.0007062777474663436,0.00037186681183486674,0,0.0007062777474663436
KIAA1671,-0.0007062262919003307,0.0003493697206553061,0,0.0007062262919003307
PIK3CA,0.0007060767918301355,0.00017902569124505477,0,0.0007060767918301355
ABHD17A,-0.0007055326136211222,0.0006098623139270373,0,0.0007055326136211222
NOL11,-0.0007054905565989198,0.0002239111825192973,0,0.0007054905565989198
AP000356.5,0.0007054749745534812,0.0009012736668295747,0,0.0007054749745534812
PPA1,0.0007052278796952502,0.0009990369591980006,0,0.0007052278796952502
DEFB130A,0.0007050882215113814,0.0010524241035662898,0,0.0007050882215113814
BUB1B,0.000705049986726221,0.0006421536700000648,0,0.000705049986726221
DCAF6,-0.0007049964440606454,0.00042103547048987915,0,0.0007049964440606454
MUC12,-0.0007049745380225502,0.0007732321895252052,0,0.0007049745380225502
SLA,-0.0007049555650418497,0.0005420957554862222,0,0.0007049555650418497
LRIG3,0.0007047894561300573,0.0004378975066497418,0,0.0007047894561300573
VPS41,-0.0007047469319501027,0.00031282250401288756,0,0.0007047469319501027
FANCA,0.0007046875562064023,0.0006385402418853533,0,0.0007046875562064023
OR51B2,-0.000704549339698638,0.000727970876392151,0,0.000704549339698638
CFB,-0.0007043647452277462,0.0006024944921332983,0,0.0007043647452277462
BAZ2A,0.0007042978838778521,0.00028032581902553044,0,0.0007042978838778521
LY6K,-0.0007042973803816582,0.0014933122674061256,0,0.0007042973803816582
RBM23,-0.0007042937940101427,0.0002940704586181209,0,0.0007042937940101427
PIANP,0.0007042798246298212,0.001595046862556207,0,0.0007042798246298212
MYO9A,-0.000704173188133922,0.0004067718573143099,0,0.000704173188133922
CEP170B,0.0007041344619276539,0.0008127075507681129,0,0.0007041344619276539
TAX1BP3,-0.0007040951002417848,0.001105005315503533,0,0.0007040951002417848
NPTXR,0.0007040282403375158,0.001130906556110698,0,0.0007040282403375158
NKAP,-0.0007039761958445975,0.00036260909699367076,0,0.0007039761958445975
YLPM1,-0.0007034623099168802,0.0004067895591105433,0,0.0007034623099168802
ZNF780A,-0.0007034528828122656,0.0006086042285431977,0,0.0007034528828122656
OSBP,0.0007034290525119225,0.00042257269153589996,0,0.0007034290525119225
PNMA6E,-0.0007033692309382879,0.000507744439977473,0,0.0007033692309382879
CDK2,0.0007032649055504663,0.000573795682606187,0,0.0007032649055504663
ATP11B,0.0007032623940166259,0.0004136088787605311,0,0.0007032623940166259
CLDN25,0.0007032489765104091,0.0008635807774630712,0,0.0007032489765104091
ORC2,0.0007032347318596802,0.00027408053248148,0,0.0007032347318596802
PRY,0.0007031779710618959,0.0007698943902151046,0,0.0007031779710618959
ZER1,0.0007030942371761188,0.0007023911332908477,0,0.0007030942371761188
GNA11,-0.0007029220934345853,0.0006540957423217322,0,0.0007029220934345853
NKX2-3,-0.0007027953062910822,0.0011454670917677764,0,0.0007027953062910822
CYTH3,-0.0007022741384836536,0.00034488231942534004,0,0.0007022741384836536
IGF2R,0.0007022639253485669,0.0005920819304913164,0,0.0007022639253485669
SUCO,-0.0007022099742400644,0.00039065235354191483,0,0.0007022099742400644
CMYA5,-0.0007020992474395558,0.0011254089391783044,0,0.0007020992474395558
RUNDC1,-0.0007020665623946255,0.0006280034477192715,0,0.0007020665623946255
UPK3BL2,0.000702063978325157,0.00134847737202201,0,0.000702063978325157
P2RY12,-0.0007020208116427478,0.00044171479854929923,0,0.0007020208116427478
THUMPD3,-0.0007020000780106354,0.00017413982296151935,0,0.0007020000780106354
TMSB4X,-0.000701942593920249,0.0011954336362316653,0,0.000701942593920249
MRPL32,-0.0007018894907349054,0.00042578391958960536,0,0.0007018894907349054
PTRH1,-0.000701847582697505,0.0010145889513095477,0,0.000701847582697505
TMX2,-0.0007018396437561078,0.0005149994992654954,0,0.0007018396437561078
COG6,-0.0007015507455286758,0.0004056675222625033,0,0.0007015507455286758
ALG9,0.0007014383276626205,0.00038247777829909205,0,0.0007014383276626205
CTAG2,0.0007013357445604105,0.0019137525925345322,0,0.0007013357445604105
KLC1,0.0007013236283941093,0.000509907442897921,0,0.0007013236283941093
PRDM15,-0.0007012784052751247,0.000728805201983157,0,0.0007012784052751247
NCOA2,0.0007011599587268965,0.0007499652544653109,0,0.0007011599587268965
LYVE1,-0.0007011527612265139,0.0005715812231503202,0,0.0007011527612265139
AKAP8,-0.0007011276914665986,0.0002049577844682356,0,0.0007011276914665986
KBTBD12,0.0007011011895727739,0.0008714163554129278,0,0.0007011011895727739
IGFBP5,-0.0007010179197263562,0.0010182507613248316,0,0.0007010179197263562
ZNF300,0.0007009959121191457,0.0010623492303035223,0,0.0007009959121191457
ITGB3,-0.0007009486618064781,0.0013834011812319448,0,0.0007009486618064781
ARHGEF1,0.0007009168785876224,0.00025160978712850996,0,0.0007009168785876224
RALGPS2,-0.0007008999531228726,0.0009177544579900817,0,0.0007008999531228726
MEPE,-0.0007008670925451325,0.0007385810212022696,0,0.0007008670925451325
DEFB103A,-0.0007008605338631359,0.00047383831103030755,0,0.0007008605338631359
CD63,-0.0007007600145696755,0.000944676705962031,0,0.0007007600145696755
TRIM66,-0.0007007499990696076,0.0003364872360105039,0,0.0007007499990696076
ZFAND6,-0.0007007184518050416,0.000416586868900191,0,0.0007007184518050416
AIRE,0.0007004857365277613,0.0014139166866181335,0,0.0007004857365277613
NUP93,0.0007003101740609069,0.00021511709292303553,0,0.0007003101740609069
CLEC2B,0.0007002259367016523,0.001013029762439152,0,0.0007002259367016523
BTNL2,0.0007001398635939376,0.0013590639222445047,0,0.0007001398635939376
SDE2,-0.0007000898859126858,0.0003661731651713965,0,0.0007000898859126858
BORCS8,0.0007000639327066432,0.0003330608682081532,0,0.0007000639327066432
GRB2,0.0007000583508584654,0.00016836637798221146,0,0.0007000583508584654
FAM122A,-0.0006999028345926457,0.0006857575092060689,0,0.0006999028345926457
ADIPOQ,0.000699854005315873,0.000879044439659309,0,0.000699854005315873
SLC26A8,-0.000699705947197897,0.0013078034519681443,0,0.000699705947197897
ZNF175,-0.0006996815564370202,0.00035794597446320796,0,0.0006996815564370202
OR13F1,0.0006996743333714319,0.0017536483694565428,0,0.0006996743333714319
ARHGAP20,0.0006995859322269217,0.0004115770631806784,0,0.0006995859322269217
MAOA,0.000699560479102178,0.0010469799599729342,0,0.000699560479102178
PIK3R1,-0.0006995415899464048,0.0009305862365848919,0,0.0006995415899464048
RNF25,0.000699522843719021,0.0004541682842396484,0,0.000699522843719021
PPIL3,0.0006994941565108978,0.0005782325360975272,0,0.0006994941565108978
UQCRFS1,-0.0006991893868309838,0.0002907450713632885,0,0.0006991893868309838
ANXA8L1,-0.0006991539931141223,0.0006936640050990487,0,0.0006991539931141223
GLT8D2,0.0006990413262157823,0.00019343636304256274,0,0.0006990413262157823
ANO4,-0.0006989095659731727,0.0005730179767628805,0,0.0006989095659731727
TBK1,0.0006988943459253783,0.0003451639669446651,0,0.0006988943459253783
XAB2,0.0006987514809303618,0.0008162491108037068,0,0.0006987514809303618
OR6Q1,0.0006987513170293575,0.001610396045841896,0,0.0006987513170293575
RUSF1,-0.0006986807054042379,0.0005258599158953652,0,0.0006986807054042379
SLC6A7,0.0006986235447982792,0.0007258330734327894,0,0.0006986235447982792
PTK2B,-0.0006985874973990431,0.0005246553926595969,0,0.0006985874973990431
POLE2,0.0006981689078333,0.0006797624186400689,0,0.0006981689078333
ZNF44,-0.0006978683000278466,0.00034512399339554873,0,0.0006978683000278466
KRT80,0.0006977848725053458,0.0004021229864237985,0,0.0006977848725053458
SLC6A2,-0.0006977516657015806,0.0006148639345639185,0,0.0006977516657015806
GKAP1,0.0006975929374010344,0.0009593478645287811,0,0.0006975929374010344
HLA-DPB1,-0.0006975751116672545,0.000529909852675412,0,0.0006975751116672545
NDUFA2,0.0006975162728972341,0.0006190469885684179,0,0.0006975162728972341
LXN,0.0006974067448751632,0.0005758166179108692,0,0.0006974067448751632
OGDH,0.0006972227618166826,0.0002776549828946911,0,0.0006972227618166826
RAB43,-0.0006971575611123104,0.001260508605057781,0,0.0006971575611123104
TDRD7,-0.0006970441065407627,0.0003290416640480533,0,0.0006970441065407627
TRIM52,0.0006969448875932176,0.00044142729724654106,0,0.0006969448875932176
FBXW2,-0.0006969137611895265,0.00039109927232052204,0,0.0006969137611895265
CACNA1S,0.0006968746704376143,0.0006150865528638627,0,0.0006968746704376143
MAPK3,-0.0006968456884398008,0.0005294016269968218,0,0.0006968456884398008
HAP1,0.0006968060770731913,0.0005173159694258479,0,0.0006968060770731913
ACOX3,0.0006967498686092123,0.0006144358341829404,0,0.0006967498686092123
TRPM7,-0.0006964590874940994,0.0002589572406802902,0,0.0006964590874940994
TTC4,0.0006960704243120128,0.0009869868141420724,0,0.0006960704243120128
CCP110,-0.0006959242988882755,0.0003761390861835507,0,0.0006959242988882755
CHKB,0.0006958833834341138,0.0004550327758731461,0,0.0006958833834341138
OPRD1,0.0006957978305815801,0.001422649086027276,0,0.0006957978305815801
ENSA,-0.0006957801292894839,0.000680483854372556,0,0.0006957801292894839
LMCD1,0.0006956159633155678,0.0010569204174343727,0,0.0006956159633155678
OR1L6,-0.0006955474844916993,0.0013217670584266437,0,0.0006955474844916993
TMEM8B,-0.000695535006654397,0.000424540813776681,0,0.000695535006654397
AL136295.5,-0.0006954668629413605,0.0011127508876749832,0,0.0006954668629413605
MTHFD1,0.0006952102104664711,0.0006663817624760999,0,0.0006952102104664711
CBX3,0.0006952034607455516,0.0008986041075136246,0,0.0006952034607455516
ARGLU1,-0.0006950136272715892,0.0004895313665906347,0,0.0006950136272715892
BOC,0.000694921254457211,0.0007797181951056124,0,0.000694921254457211
KCNA4,-0.0006948493075529846,0.0015052564347184567,0,0.0006948493075529846
CDH26,0.0006948245467959008,0.0009105896524864153,0,0.0006948245467959008
CACNA1C,-0.000694803901043488,0.0008380899605917947,0,0.000694803901043488
CISD2,0.0006946195847209131,0.00037881376663805526,0,0.0006946195847209131
AC025165.6,-0.0006944347089470127,0.0005932155162070725,0,0.0006944347089470127
FBXO32,-0.0006941801212794537,0.0011796625374374018,0,0.0006941801212794537
DCAF7,-0.0006937957726296767,0.000435855128207865,0,0.0006937957726296767
ZFYVE26,-0.0006937838052205638,0.0006118323988339744,0,0.0006937838052205638
FKBP5,-0.0006933969855641324,0.0011969127064690558,0,0.0006933969855641324
KRTAP5-4,0.0006933807306891808,0.0008402203410772557,0,0.0006933807306891808
ARHGAP22,-0.0006932913056043228,0.001384640241195896,0,0.0006932913056043228
LIMD1,-0.0006931995967385319,0.0004603688219541118,0,0.0006931995967385319
MECP2,0.0006930546964236553,0.00033278768063314687,0,0.0006930546964236553
SEC24B,-0.0006930336238510635,0.0002516243282218947,0,0.0006930336238510635
TSN,0.0006929560412712172,0.00043933846868527223,0,0.0006929560412712172
CPNE3,-0.0006928991059811413,0.000569820445849703,0,0.0006928991059811413
FUT6,0.000692867317435617,0.0010413824261501059,0,0.000692867317435617
MAN2A1,0.0006922095255898235,0.0003684279682337471,0,0.0006922095255898235
APLP2,-0.0006921057768938146,0.000692156474053082,0,0.0006921057768938146
APLP1,-0.0006920518762258328,0.0005920101030499368,0,0.0006920518762258328
CD3G,0.0006920403099067252,0.00045311610181361515,0,0.0006920403099067252
CSTF3,0.0006918116944857541,0.0002518225895538146,0,0.0006918116944857541
FAM184A,0.0006917716487630351,0.00041747090751126094,0,0.0006917716487630351
CD84,-0.0006917248450986834,0.00044647640508046484,0,0.0006917248450986834
ZNF341,0.0006917130046529185,0.0007556300887936577,0,0.0006917130046529185
HCN2,-0.00069169872871787,0.0005143087584692943,0,0.00069169872871787
C8orf89,0.0006914621213500978,0.0013782485216756017,0,0.0006914621213500978
RNF146,0.0006912874644472237,0.0005959124268314623,0,0.0006912874644472237
RAE1,-0.0006912008611639679,0.0004863793931864075,0,0.0006912008611639679
PRR7,-0.0006911806734313859,0.0019076559305819178,0,0.0006911806734313859
TAF11,0.0006911306496263709,0.0006813596042969937,0,0.0006911306496263709
TIMM10B,-0.000691034696851191,0.0006902710831775184,0,0.000691034696851191
RGS6,-0.0006910319903283707,0.0007726779392384313,0,0.0006910319903283707
SAMD3,0.0006910193630554175,0.0005891390744831432,0,0.0006910193630554175
ZNF160,0.0006909810543224988,0.0001833250018244846,0,0.0006909810543224988
SCOC,-0.0006909083136206033,0.00018874204437292422,0,0.0006909083136206033
ATP10B,0.0006907217381298457,0.0007194477544733248,0,0.0006907217381298457
CLSPN,0.0006905678902312516,0.0005855444183854366,0,0.0006905678902312516
TNIK,-0.0006904550194485879,0.0010427034742172348,0,0.0006904550194485879
CCT7,0.0006904095225331336,0.00034345835645830964,0,0.0006904095225331336
NIPAL2,0.0006903833952539726,0.000499796781936226,0,0.0006903833952539726
USP17L4,-0.0006901631253846135,0.0018706485247763156,0,0.0006901631253846135
AVPR1B,-0.0006898923482631968,0.0003002119989582481,0,0.0006898923482631968
C11orf94,0.0006896795494398543,0.0010638871729715808,0,0.0006896795494398543
DNAJB12,-0.0006896410134692324,0.0006253960569701098,0,0.0006896410134692324
BIK,-0.0006896083717752132,0.0010980034480015755,0,0.0006896083717752132
PEPD,0.0006895336682370878,0.0005121738557705785,0,0.0006895336682370878
MAFK,-0.0006892363437594198,0.00041577968722539103,0,0.0006892363437594198
MPP2,-0.0006890179998846851,0.00045044349356701855,0,0.0006890179998846851
PSME3IP1,0.0006890133760638333,0.0004847209311297726,0,0.0006890133760638333
LCTL,-0.0006888793174495581,0.0022349472026615036,0,0.0006888793174495581
PPP1R3C,-0.0006887008439494174,0.001288354860785496,0,0.0006887008439494174
PCDHGA11,0.000688651786048389,0.0008234175422313025,0,0.000688651786048389
BDKRB1,-0.000688637091470017,0.0007162081087079725,0,0.000688637091470017
AURKC,0.0006883080767588247,0.0009159289444219394,0,0.0006883080767588247
OCM2,-0.0006882198944806265,0.001329690524841044,0,0.0006882198944806265
IL23R,0.0006881000944174624,0.0017785710816332048,0,0.0006881000944174624
RNPS1,0.0006880191536050795,0.00027188935086272265,0,0.0006880191536050795
ECT2,0.0006879493435307932,0.000621792934377761,0,0.0006879493435307932
MYH10,0.0006878266063683346,0.0006346403191381044,0,0.0006878266063683346
PTDSS1,0.000687667983029047,0.000465342217647096,0,0.000687667983029047
GOLGA8O,-0.000687616501334558,0.0007723919464318421,0,0.000687616501334558
FBXO21,0.000687364319133283,0.0008307957839435484,0,0.000687364319133283
MEGF8,-0.0006872417207220603,0.0003423057293488628,0,0.0006872417207220603
PPFIBP1,-0.0006867684601828225,0.0004414220820033144,0,0.0006867684601828225
LNPEP,0.0006867412195311015,0.00044224971909635026,0,0.0006867412195311015
PIGV,-0.0006866892730576809,0.00042307050189749053,0,0.0006866892730576809
FOXN3,0.000686499267396606,0.0003565283537978294,0,0.000686499267396606
DOCK10,0.0006864974743304969,0.00046168145691581587,0,0.0006864974743304969
DEGS2,0.0006864052541208245,0.0008864153207105628,0,0.0006864052541208245
PAN2,0.0006861907101889025,0.0009163140654322507,0,0.0006861907101889025
SDHAF1,0.0006861227628177774,0.00047476803941128584,0,0.0006861227628177774
UGT1A4,0.0006861080141736951,0.0015394387587197322,0,0.0006861080141736951
ZNF652,0.0006859683522558761,0.0005227981778135934,0,0.0006859683522558761
WARS1,0.0006856055900813208,0.0008214108481584646,0,0.0006856055900813208
TRMT9B,-0.0006855892168548338,0.0004736540087082399,0,0.0006855892168548338
SMARCE1,-0.0006855675159605698,0.0007887568406726025,0,0.0006855675159605698
ANPEP,0.0006853150594953452,0.0009328313532725713,0,0.0006853150594953452
NIP7,0.0006852234387218189,0.0005536537304469661,0,0.0006852234387218189
DCBLD1,0.0006848445153528444,0.0007937666503923263,0,0.0006848445153528444
CWF19L2,0.0006846435326247288,0.0006239346716269379,0,0.0006846435326247288
C7orf61,0.0006846337596236686,0.0009087926199027504,0,0.0006846337596236686
FAM117B,0.0006845865718980932,0.0006792193770572394,0,0.0006845865718980932
AC137834.1,-0.0006845145662259034,0.0010317623923847348,0,0.0006845145662259034
USH2A,-0.0006844870751267328,0.0014245466043737913,0,0.0006844870751267328
TBC1D9B,0.0006844724155300102,0.000625395231225044,0,0.0006844724155300102
CLCN6,0.0006844706752801842,0.0005216534373043615,0,0.0006844706752801842
AIF1,-0.0006844453962504257,0.0005655599078983076,0,0.0006844453962504257
ZNF35,-0.0006844221361915778,0.00038286490817005165,0,0.0006844221361915778
NMD3,0.0006841354127752007,0.00047020749797738144,0,0.0006841354127752007
CRACR2A,0.0006841340093723446,0.0007394710170485641,0,0.0006841340093723446
AIFM3,0.0006840783876178027,0.0005739426048501785,0,0.0006840783876178027
THRB,0.0006839884159934336,0.000979102202509448,0,0.0006839884159934336
VTA1,0.000683978608018954,0.0005242873091142177,0,0.000683978608018954
C6orf89,0.0006839604052423469,0.000374043621902083,0,0.0006839604052423469
NDUFAB1,-0.0006839456617649218,0.0003101769094949719,0,0.0006839456617649218
GK,0.0006837880700284071,0.0006563793845400439,0,0.0006837880700284071
KIF21A,-0.0006836750174124907,0.00040283366463844585,0,0.0006836750174124907
PPEF2,-0.0006836149142669988,0.0015514368533888403,0,0.0006836149142669988
PTP4A3,-0.0006834346833315462,0.00039496658775648976,0,0.0006834346833315462
H2BE1,-0.0006833725371507409,0.0006624346537563756,0,0.0006833725371507409
SREK1IP1,0.0006832996768681395,0.00038909152607495404,0,0.0006832996768681395
GAREM2,-0.0006832058333550309,0.0007550710172986172,0,0.0006832058333550309
SLC51A,-0.0006830781800091652,0.0004021322480792994,0,0.0006830781800091652
MAB21L1,0.0006829957878268798,0.001325183175086921,0,0.0006829957878268798
ARHGEF12,0.0006828225173068832,0.00016859892618985487,0,0.0006828225173068832
FNDC3A,-0.0006826248872563674,0.0006822974874150958,0,0.0006826248872563674
GRIA4,0.0006825792857020985,0.0003317385178310519,0,0.0006825792857020985
